date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:26:31	1834/1834	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-72a%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min4d7b.js	(from https://specter.solutions/)
17:26:32	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-85b%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.minfbed.js	(from https://specter.solutions/)
17:26:33	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-b7a%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.minfbed.js	(from https://specter.solutions/)
17:26:34	19153/19153	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1232-4ad1%22	https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/js/frontend.min.js?ver=4.7.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/wp-user-avatar/assets/js/frontend.min1849.js	(from https://specter.solutions/)
17:26:35	6854/6854	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eeb36b-1ac6%22	https://specter.solutions/wp-content/plugins/mailchimp-for-woocommerce/public/js/mailchimp-woocommerce-public.min.js?ver=2.8.01	/home/kim/websites/specter/specter.solutions/wp-content/plugins/mailchimp-for-woocommerce/public/js/mailchimp-woocommerce-public.min387e.js	(from https://specter.solutions/)
17:26:36	18994/18994	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eb658e-4a32%22	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min.js?ver=2.0.7	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min5d0a.js	(from https://specter.solutions/)
17:26:37	62890/62890	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eb658e-f5aa%22	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap.js?ver=2.0.7	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap5d0a.js	(from https://specter.solutions/)
17:26:38	9029/9029	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eb658e-2345%22	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints.js?ver=2.0.7	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints5d0a.js	(from https://specter.solutions/)
17:26:39	22751/22751	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f94c7bd-58df%22	https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/js/xoo-wsc-main.js?ver=2.1	/home/kim/websites/specter/specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/js/xoo-wsc-main53cf.js	(from https://specter.solutions/)
17:26:40	25202/25202	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600dd647-6272%22	https://specter.solutions/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from https://specter.solutions/)
17:26:41	1422/1422	---MCZ	200	added ('OK')	application/javascript	etag:W/%22627853be-58e%22	https://specter.solutions/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable.js?ver=1.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable2fca.js	(from https://specter.solutions/)
17:26:42	18833/18833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636549f9-4991%22	https://specter.solutions/wp-includes/js/underscore.min.js?ver=1.13.4	/home/kim/websites/specter/specter.solutions/wp-includes/js/underscore.mind584.js	(from https://specter.solutions/)
17:26:43	24140/24140	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654dd74b-5e4c%22	https://specter.solutions/wp-includes/js/backbone.min.js?ver=1.5.0	/home/kim/websites/specter/specter.solutions/wp-includes/js/backbone.min91ce.js	(from https://specter.solutions/)
17:26:44	64170/64170	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eeb36f-faaa%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps.js?ver=3.6.18	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/js/min/front-end-depsb992.js	(from https://specter.solutions/)
17:26:45	100049/100049	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eeb36f-186d1%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/js/min/front-end.js?ver=3.6.18	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/js/min/front-endb992.js	(from https://specter.solutions/)
17:26:46	4957/4957	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-135d%22	https://specter.solutions/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.8.1	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/js/webpack.runtime.min7e2e.js	(from https://specter.solutions/)
17:26:47	32947/32947	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-80b3%22	https://specter.solutions/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.8.1	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/js/frontend-modules.min7e2e.js	(from https://specter.solutions/)
17:26:48	6595/6595	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600dd647-19c3%22	https://specter.solutions/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.0.10	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min521d.js	(from https://specter.solutions/)
17:26:49	188444/188444	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600dd647-2e01c%22	https://specter.solutions/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.0.10	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor-pro/assets/js/frontend.min521d.js	(from https://specter.solutions/)
17:26:50	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-2fa6%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://specter.solutions/)
17:26:51	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%226427af16-53be%22	https://specter.solutions/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	/home/kim/websites/specter/specter.solutions/wp-includes/js/jquery/ui/core.min3f14.js	(from https://specter.solutions/)
17:26:52	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-21f91%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://specter.solutions/)
17:26:53	2620/2620	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-a3c%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.8.1	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/share-link/share-link.min7e2e.js	(from https://specter.solutions/)
17:26:54	10682/10682	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-29ba%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://specter.solutions/)
17:26:55	40513/40513	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-9e41%22	https://specter.solutions/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.8.1	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/js/frontend.min7e2e.js	(from https://specter.solutions/)
17:26:56	43140/43140	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374a891-a884%22	https://specter.solutions/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.8.1	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/js/preloaded-modules.min7e2e.js	(from https://specter.solutions/)
17:26:57	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from https://specter.solutions/)
17:26:57	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	https://gmpg.org/xfn/default.css	/home/kim/websites/specter/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
17:26:58	4170/4170	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:26:58%20GMT	https://gmpg.org/xfn/.	/home/kim/websites/specter/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
17:26:59	16269/16269	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:26:59%20GMT	https://gmpg.org/xfn/intro	/home/kim/websites/specter/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
17:27:00	7342/7342	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:27:00%20GMT	https://gmpg.org/xfn/faq	/home/kim/websites/specter/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
17:27:02	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2003%20Jan%202024%2016:27:01%20GMT	http://fonts.googleapis.com/robots.txt		(from https://specter.solutions/)
17:27:04	6476/6476	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202024%2016:27:03%20GMT	http://use.fontawesome.com/robots.txt		(from https://specter.solutions/)
17:27:05	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2003%20Jan%202024%2016:27:04%20GMT	https://fonts.googleapis.com/robots.txt		(from https://specter.solutions/)
17:27:06	201482/201482	---M--	200	added ('OK')	image/png	etag:%2262038216-3130a%22	https://specter.solutions/wp-content/uploads/2022/02/Desktop-Specter_Add_Device.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Desktop-Specter_Add_Device.png	(from https://specter.solutions/desktop/)
17:27:08	46545/46545	---MCZ	200	added ('OK')	text/css	etag:W/%2263ceebfb-b5d1%22	https://specter.solutions/wp-content/uploads/elementor/css/post-5157.css?ver=1674505211	/home/kim/websites/specter/specter.solutions/wp-content/uploads/elementor/css/post-5157a7a7.css	(from https://specter.solutions/desktop/)
17:27:10	122817/122817	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:27:09%20GMT	https://specter.solutions/wp-json/wp/v2/pages/5157	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/pages/5157.json	(from https://specter.solutions/desktop/)
17:27:10	2124/2124	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:27:10%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fdesktop%2F	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embed9c00.json	(from https://specter.solutions/desktop/)
17:27:12	2284/2284	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Jan%202024%2016:27:11%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fdesktop%2F&format=xml	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embed5355	(from https://specter.solutions/desktop/)
17:27:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:27:11%20GMT	https://specter.solutions/?p=5157	/home/kim/websites/specter/specter.solutions/index4827.html	(from https://specter.solutions/desktop/)
17:27:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:27:12%20GMT	https://specter.solutions/downloads	/home/kim/websites/specter/specter.solutions/downloads	(from https://specter.solutions/desktop/)
17:27:15	295089/295089	---M--	200	added ('OK')	image/png	etag:%2262038217-480b1%22	https://specter.solutions/wp-content/uploads/2022/02/Desktop-Specter_Add_Device-1024x602.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Desktop-Specter_Add_Device-1024x602.png	(from https://specter.solutions/desktop/)
17:27:16	292084/292084	---M--	200	added ('OK')	image/png	etag:%226203823f-474f4%22	https://specter.solutions/wp-content/uploads/2022/02/Desktop-Specter_Add_New_Wallet-1024x602.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Desktop-Specter_Add_New_Wallet-1024x602.png	(from https://specter.solutions/desktop/)
17:27:16	221024/221024	---M--	200	added ('OK')	image/png	etag:%226208cd97-35f60%22	https://specter.solutions/wp-content/uploads/2022/02/bitcoin_core-1024x728.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/bitcoin_core-1024x728.png	(from https://specter.solutions/desktop/)
17:27:17	835/835	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261aae945-343%22	https://specter.solutions/wp-content/uploads/2021/12/Fast.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/12/Fast.svg	(from https://specter.solutions/desktop/)
17:27:18	3208/3208	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d6a92c-c88%22	https://specter.solutions/wp-content/uploads/2022/01/QR-Code.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/01/QR-Code.svg	(from https://specter.solutions/desktop/)
17:27:19	600/600	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261aaea63-258%22	https://specter.solutions/wp-content/uploads/2021/12/Send.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/12/Send.svg	(from https://specter.solutions/desktop/)
17:27:20	189177/189177	---M--	200	added ('OK')	image/png	etag:%2262038337-2e2f9%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Send_Transaction.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Send_Transaction.png	(from https://specter.solutions/desktop/)
17:27:21	177496/177496	---M--	200	added ('OK')	image/png	etag:%22620384bc-2b558%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Receive_Transaction.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Receive_Transaction.png	(from https://specter.solutions/desktop/)
17:27:22	605/605	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ac1ba9-25d%22	https://specter.solutions/wp-content/uploads/2021/12/Receive.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/12/Receive.svg	(from https://specter.solutions/desktop/)
17:27:24	916/916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ac260c-394%22	https://specter.solutions/wp-content/uploads/2021/12/Adjust.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/12/Adjust.svg	(from https://specter.solutions/desktop/)
17:27:25	1037/1037	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d6ae2c-40d%22	https://specter.solutions/wp-content/uploads/2022/01/liquid-articles.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/01/liquid-articles.svg	(from https://specter.solutions/desktop/)
17:27:26	2526/2526	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d6afcf-9de%22	https://specter.solutions/wp-content/uploads/2022/01/select-coins.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/01/select-coins.svg	(from https://specter.solutions/desktop/)
17:27:26	3750/3750	---M--	200	added ('OK')	image/png	etag:%22620414de-ea6%22	https://specter.solutions/wp-content/uploads/2022/02/liquid-network.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/liquid-network.png	(from https://specter.solutions/desktop/)
17:27:28	4278/4278	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d74a1d-10b6%22	https://specter.solutions/wp-content/uploads/2022/01/liquid.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/01/liquid.svg	(from https://specter.solutions/desktop/)
17:27:29	2102/2102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d74a1c-836%22	https://specter.solutions/wp-content/uploads/2022/01/articles.svg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/01/articles.svg	(from https://specter.solutions/desktop/)
17:27:29	1941/1941	---M--	200	added ('OK')	image/png	etag:%22620415b9-795%22	https://specter.solutions/wp-content/uploads/2022/02/Swan.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Swan.png	(from https://specter.solutions/desktop/)
17:27:30	190409/190409	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:27:30%20GMT	https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/	/home/kim/websites/specter/specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/index.html	(from https://specter.solutions/desktop/)
17:27:32	145495/145495	---M--	200	added ('OK')	image/jpeg	etag:%2262098432-23857%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Desktop_In_Use-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Desktop_In_Use-scaled.jpg	(from https://specter.solutions/desktop/)
